replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
556,-60.71522455636517,4.40645599322723,-53.46977991776859,-68.2135351189552,42.58556553702913,0.001,1.0,24,48.708333333333336,1.0507975711867426,0.012260228000727902,False,0.5163765343955679,False,0.05833333333333335,False,False,0.5587222550996338,0.05833333333333335,True,0.16332873589101826,0.22772027819538948,-6.987170302954158,False,supported
557,-59.73978768163818,4.118123455879051,-52.768525532463705,-66.63395077429466,43.23814516533336,0.001,1.0,24,48.166666666666664,1.0609510768947765,0.0736320049157188,False,0.4842735524684048,False,0.05277777777777781,False,False,0.5473822204510826,0.05277777777777781,True,1.0719717407482245,0.35238430165495827,-6.723428758958962,False,supported
558,-61.63783699118347,5.495211470890943,-50.842225731000454,-70.18396074994737,44.37147921851508,0.001,1.0,24,47.375,1.0797756390846498,0.044789106267824695,False,0.5292814634830938,False,0.025694444444444464,False,False,0.5534012339047939,0.025694444444444464,True,0.6609131194490976,0.23907792520314697,-6.301701987275599,False,supported
559,-64.11053602146107,5.421545072976202,-56.13388682719573,-74.73546840461358,43.96019678277965,0.001,1.0,24,47.875,1.0753975130970552,0.006789191555043915,False,0.5159379655760504,False,0.02499999999999991,False,False,0.5723961374679466,0.02499999999999991,True,1.069132789874623,0.21515919145412815,-6.068653832871832,False,supported
560,-60.41820368499858,5.709185258550969,-51.41454743783276,-71.60357657228208,43.87269206755802,0.001,1.0,24,48.166666666666664,1.076521199449323,0.01680480164805236,False,0.5356648011123387,False,0.06319444444444444,False,False,0.5459403103528685,0.06319444444444444,True,-0.3897517840261372,0.11846172675740765,-6.494664089418978,False,supported
561,-59.37708620580954,4.585637010101857,-51.513263060118064,-67.06708737320164,44.20245168821234,0.001,1.0,24,47.5,1.0770805153533987,0.06812193877424634,False,0.5453165209146845,False,0.02430555555555558,False,False,0.538057148929146,0.02430555555555558,True,0.055604391735414475,0.2023198405409695,-5.810970846672282,False,supported
562,-70.00083158515724,5.89987438028099,-61.01340086427928,-83.43696217624898,45.458724633727705,0.001,1.0,24,47.416666666666664,1.1067200141775788,0.028824612980677167,False,0.4791143997907672,False,0.026388888888888906,False,False,0.5979507108112413,0.026388888888888906,True,-2.6547343486102895,0.3160853891366522,-7.816724914354475,False,supported
563,-62.21696043013551,5.4781869735809225,-52.74994048002785,-71.77413620392491,44.26310895787561,0.001,1.0,24,47.458333333333336,1.0780853944050195,0.02196220230661837,False,0.5296247201057185,False,0.011111111111111183,False,False,0.5581941714512668,0.011111111111111183,True,-1.0853108371072484,0.19342321984014038,-7.153785879018888,False,supported
564,-52.19618390836907,5.423405560175111,-43.09872867793417,-63.27951004545334,43.10356659585461,0.001,1.0,24,47.208333333333336,1.047074414979748,0.003297353528517132,False,0.5286510419752702,False,0.036111111111111094,False,False,0.4938144310160805,0.036111111111111094,True,0.97292271746282,0.19770875279003977,-5.5581545780946815,False,forward_only_adequate
565,-66.79434610091344,5.646074232341581,-56.94436954154497,-76.18581896955016,45.33708484908425,0.001,1.0,24,48.25,1.113415485236084,0.030921961625228974,False,0.5345925450586065,False,0.039583333333333304,False,False,0.575125015510986,0.039583333333333304,True,-1.1262442172962759,0.4099135360538724,-7.399195944038301,False,supported
566,-64.3060224650704,3.9080943087044266,-58.308287629513885,-71.78638924341287,44.15077286005208,0.001,1.0,24,48.708333333333336,1.0894190156291346,0.013097194808377708,False,0.5166306096981162,False,0.03402777777777777,False,False,0.5680730455590469,0.03402777777777777,True,0.1346038684465108,0.15344345691413447,-6.3786138320065655,False,supported
